product_id,cluster
00010601_a,7
00010602_a,7
00010603_a,7
00010604_a,2
00010605_a,7
00010606_a,7
00010607_a,7
00010608_a,7
00010609_a,7
00010610_a,7
00010611_a,7
00010612_a,7
00010613_a,7
00010614_a,7
00010615_a,7
00010616_a,2
00010617_a,7
00010618_a,7
00010619_a,7
00010620_a,7
00010621_a,7
00010622_a,7
00010623_a,7
00010624_a,7
00010625_a,7
00010626_a,2
00010627_a,2
00010628_a,7
00010629_a,7
00010630_a,7
00010631_a,7
00010632_a,2
00010633_a,7
00010634_a,7
00010635_a,7
00010636_a,7
00010637_a,2
00010638_a,7
00010639_a,7
00010640_a,7
00010641_a,7
00010642_a,7
00010643_a,7
00010644_a,7
00010645_a,7
00010646_a,7
00010647_a,7
00010648_a,7
00010649_a,2
00010650_a,7
00010651_a,7
00010652_a,7
00010653_a,2
00010654_a,2
00010655_a,7
00010656_a,7
00010657_a,7
00010658_a,7
00010659_a,7
00010660_a,7
00010661_a,7
00010662_a,7
00010663_a,7
00010664_a,7
00010665_a,7
00010666_a,2
00010667_a,6
00010668_a,7
00010669_a,4
00010670_a,7
00010671_a,7
00010672_a,2
00010673_a,2
00010674_a,2
00010675_a,2
00010676_a,4
00010677_a,2
00010678_a,3
00010679_a,7
00010680_a,2
00010681_a,2
00010682_a,4
00010683_a,7
00010684_a,7
00010685_a,7
00010686_a,7
00010687_a,7
00010688_a,7
00010689_a,7
00010690_a,7
00010691_a,7
00010692_a,2
00010693_a,7
00010694_a,2
00010695_a,7
00010696_a,7
00010697_a,2
00010698_a,7
00010699_a,7
00010700_a,7
00010701_a,7
00010702_a,7
00010703_a,7
00010704_a,7
00010705_a,2
00010706_a,7
00010707_a,4
00010708_a,7
00010709_a,7
00010710_a,7
00010711_a,7
00010712_a,7
00010713_a,7
00010714_a,4
00010715_a,4
00010716_a,7
00010718_a,7
00010719_a,7
00010721_a,7
00010722_a,7
00010723_a,7
00010724_a,7
00010725_a,2
00010726_a,7
00010727_a,2
00010728_a,4
00010729_a,2
00010730_a,2
00010731_a,7
00010732_a,2
00010733_a,2
00010734_a,2
00010735_a,7
00010736_a,7
00010737_a,7
00010738_a,7
00010739_a,4
00010740_a,7
00010741_a,2
00010742_a,7
00010743_a,7
00010744_a,7
00010745_a,2
00010746_a,2
00010747_a,7
00010748_a,7
00010749_a,7
00010750_a,7
00010751_a,7
00010752_a,7
00010753_a,7
00010754_a,7
00010755_a,7
00010756_a,4
00010757_a,2
00010758_a,7
00010759_a,2
00010760_a,7
00010761_a,4
00010762_a,7
00010763_a,7
00010764_a,7
00010765_a,7
00010766_a,7
00010767_a,7
00010768_a,2
00010769_a,2
00010770_a,7
00010771_a,7
00010772_a,2
00010773_a,4
00010774_a,7
00010775_a,7
00010776_a,7
00010777_a,7
00010778_a,2
00010779_a,7
00010780_a,7
00010781_a,2
00010782_a,2
00010783_a,7
00010784_a,7
00010785_a,7
00010786_a,7
00010787_a,4
00010788_a,7
00010789_a,7
00010790_a,2
00010791_a,4
00010792_a,7
00010793_a,7
00010794_a,7
00010795_a,2
00010796_a,2
00010797_a,7
00010798_a,7
00010799_a,7
00010800_a,4
00010801_a,7
00010802_a,4
00010803_a,7
00010804_a,7
00010805_a,7
00010806_a,7
00010807_a,7
00010808_a,7
00010809_a,7
00010810_a,7
00010811_a,7
00010812_a,7
00010813_a,4
00010814_a,2
00010815_a,7
00010816_a,7
00010818_a,7
00010819_a,2
00010820_a,7
00010821_a,7
00010822_a,3
00010823_a,2
00010824_a,2
00010825_a,7
00010826_a,7
00010827_a,7
00010828_a,7
00010829_a,7
00010830_a,7
00010831_a,7
00010832_a,7
00010833_a,7
00010834_a,7
00010835_a,4
00010836_a,7
00010837_a,4
00010838_a,7
00010839_a,7
00010840_a,7
00010841_a,4
00010842_a,7
00010843_a,2
00010844_a,2
00010845_a,7
00010846_a,7
00010847_a,2
00010848_a,7
00010849_a,2
00010850_a,7
00010851_a,4
00010852_a,7
00010853_a,7
00010854_a,2
00010855_a,7
00010856_a,7
00010857_a,7
00010858_a,7
00010859_a,2
00010860_a,7
00010861_a,2
00010862_a,7
00010863_a,2
00010864_a,7
00010865_a,7
00010866_a,2
00010867_a,4
00010868_a,7
00010869_a,7
00010870_a,7
00010872_a,3
00010873_a,7
00010874_a,7
00010875_a,2
00010876_a,7
00010877_a,2
00010878_a,2
00010879_a,2
00010880_a,2
00010881_a,3
00010882_a,7
00010883_a,4
00010884_a,7
00010885_a,7
00010886_a,2
00010887_a,7
00010888_a,2
00010889_a,2
00010890_a,7
00010891_a,2
00010892_a,7
00010893_a,7
00010894_a,2
00010895_a,7
00010896_a,7
00010897_a,7
00010898_a,7
00010899_a,7
00010900_a,7
00010901_a,6
00010902_a,7
00010903_a,2
00010904_a,4
00010905_a,7
00010906_a,7
00010907_a,7
00010908_a,7
00010909_a,4
00010910_a,7
00010911_a,7
00010912_a,7
00010913_a,7
00010914_a,2
00010915_a,7
00010916_a,2
00010917_a,7
00010918_a,7
00010919_a,2
00010920_a,2
00010921_a,7
00010922_a,2
00010923_a,2
00010924_a,2
00010925_a,2
00010926_a,7
00010927_a,7
00010928_a,7
00010929_a,7
00010930_a,7
00010931_a,7
00010932_a,7
00010933_a,4
00010934_a,2
00010935_a,7
00010936_a,7
00010937_a,7
00010938_a,7
00010939_a,7
00010940_a,7
00010941_a,4
00010942_a,7
00010943_a,7
00010944_a,2
00010945_a,7
00010946_a,7
00010947_a,2
00010948_a,7
00010949_a,7
00010950_a,2
00010951_a,2
00010952_a,2
00010953_a,7
00010954_a,7
00010955_a,7
00010956_a,7
00010957_a,7
00010958_a,7
00010959_a,2
00010960_a,7
00010961_a,2
00010962_a,7
00010963_a,7
00010965_a,7
00010966_a,2
00010967_a,7
00010968_a,2
00010969_a,7
00010970_a,2
00010971_a,7
00010972_a,4
00010973_a,7
00010974_a,7
00010975_a,7
00010976_a,7
00010977_a,2
00010978_a,7
00010979_a,4
00010980_a,0
00010981_a,7
00010982_a,4
00010983_a,7
00010984_a,7
00010985_a,7
00010986_a,7
00010987_a,7
00010988_a,7
00010989_a,7
00010990_a,2
00010991_a,7
00010992_a,7
00010993_a,7
00010994_a,7
00010995_a,2
00010996_a,7
00010997_a,2
00010998_a,2
00010999_a,2
00011000_a,2
00011001_a,7
00011002_a,7
00011003_a,7
00011004_a,7
00011005_a,7
00011006_a,7
00011007_a,7
00011008_a,7
00011009_a,7
00011010_a,2
00011011_a,7
00011012_a,7
00011013_a,7
00011015_a,7
00011016_a,7
00011017_a,7
00011018_a,2
00011019_a,7
00011020_a,2
00011021_a,7
00011022_a,7
00011023_a,0
00011024_a,7
00011025_a,7
00011026_a,7
00011027_a,7
00011028_a,2
00011029_a,2
00011030_a,7
00011031_a,7
00011032_a,7
00011033_a,7
00011034_a,2
00011035_a,2
00011036_a,7
00011037_a,7
00011038_a,7
00011039_a,7
00011040_a,7
00011041_a,7
00011042_a,7
00011043_a,7
00011044_a,7
00011045_a,7
00011046_a,0
00011047_a,2
00011048_a,7
00011049_a,7
00011050_a,7
00011051_a,7
00011052_a,7
00011053_a,7
00011054_a,2
00011055_a,7
00011056_a,7
00011057_a,7
00011058_a,7
00011059_a,7
00011060_a,7
00011061_a,7
00011062_a,7
00011063_a,7
00011064_a,7
00011065_a,7
00011066_a,7
00011067_a,7
00011068_a,4
00011069_a,4
00011070_a,7
00011071_a,7
00011072_a,7
00011073_a,4
00011074_a,7
00011075_a,2
00011076_a,2
00011077_a,7
00011078_a,7
00011079_a,7
00011080_a,7
00011081_a,2
00011082_a,7
00011083_a,7
00011084_a,7
00011085_a,2
00011086_a,7
00011087_a,7
00011088_a,7
00011089_a,0
00011090_a,7
00011091_a,7
00011092_a,7
00011093_a,7
00011094_a,7
00011095_a,6
00011096_a,2
00011097_a,2
00011098_a,7
00011099_a,7
00011100_a,7
00011101_a,7
00011102_a,7
00011103_a,4
00011104_a,2
00011105_a,7
00011106_a,7
00011107_a,2
00011108_a,7
00011109_a,7
00011110_a,7
00011111_a,7
00011112_a,7
00011113_a,7
00011114_a,7
00011115_a,2
00011116_a,7
00011117_a,7
00011118_a,4
00011119_a,7
00011120_a,7
00011121_a,7
00011122_a,7
00011123_a,7
00011124_a,4
00011125_a,4
00011126_a,7
00011127_a,4
00011128_a,6
00011129_a,7
00011130_a,7
00011131_a,7
00011132_a,7
00011133_a,7
00011134_a,7
00011135_a,7
00011136_a,4
00011137_a,7
00011138_a,7
00011139_a,7
00011140_a,7
00011141_a,7
00011142_a,7
00011143_a,2
00011144_a,7
00011146_a,7
00011147_a,7
00011148_a,2
00011149_a,7
00011150_a,7
00011151_a,7
00011152_a,7
00011153_a,7
00011155_a,2
00011156_a,7
00011157_a,7
00011158_a,7
00011159_a,7
00011160_a,7
00011161_a,7
00011162_a,2
00011163_a,4
00011164_a,0
00011165_a,7
00011166_a,4
00011167_a,7
00011168_a,2
00011169_a,7
00011170_a,2
00011171_a,3
00011172_a,7
00011173_a,7
00011174_a,7
00011175_a,4
00011176_a,2
00011177_a,7
00011178_a,2
00011179_a,7
00011180_a,2
00011182_a,4
00011183_a,7
00011184_a,7
00011185_a,7
00011186_a,7
00011187_a,7
00011188_a,7
00011189_a,7
00011190_a,7
00011191_a,7
00011192_a,2
00011193_a,2
00011194_a,7
00011197_a,7
00011198_a,7
00011199_a,7
00011200_a,2
00011201_a,2
00011202_a,7
00011203_a,7
00011204_a,7
00011205_a,7
00011206_a,7
00011207_a,7
00011208_a,7
00011209_a,7
00011210_a,4
00011211_a,7
00011212_a,7
00011213_a,2
00011214_a,7
00011215_a,7
00011216_a,7
00011217_a,7
00011218_a,7
00011219_a,7
00011220_a,2
00011221_a,7
00011222_a,7
00011223_a,7
00011224_a,7
00011225_a,4
00011226_a,7
00011227_a,7
00011228_a,7
00011229_a,7
00011230_a,7
00011231_a,7
00011232_a,7
00011233_a,2
00011234_a,7
00011235_a,7
00011236_a,7
00011237_a,7
00011238_a,2
00011239_a,7
00011240_a,7
00011241_a,7
00011242_a,2
00011243_a,4
00011244_a,2
00011245_a,7
00011246_a,2
00011247_a,2
00011248_a,7
00011249_a,7
00011250_a,4
00011251_a,2
00011252_a,7
00011253_a,2
00011254_a,7
00011255_a,7
00011256_a,7
00011258_a,7
00011259_a,7
00011260_a,7
00011261_a,2
00011262_a,7
00011263_a,0
00011264_a,7
00011265_a,2
00011266_a,7
00011267_a,7
00011268_a,7
00011269_a,7
00011270_a,7
00011271_a,2
00011272_a,7
00011273_a,7
00011274_a,7
00011275_a,7
00011276_a,7
00011277_a,7
00011278_a,7
00011279_a,2
00011280_a,7
00011281_a,4
00011282_a,7
00011283_a,7
00011284_a,7
00011285_a,7
00011286_a,7
00011287_a,4
00011288_a,7
00011289_a,0
00011290_a,7
00011291_a,7
00011292_a,7
00011294_a,2
00011295_a,7
00011296_a,7
00011297_a,7
00011298_a,7
00011299_a,7
00011300_a,7
00011301_a,7
00011302_a,2
00011303_a,2
00011304_a,2
00011305_a,7
00011306_a,7
00011307_a,7
00011308_a,7
00011309_a,7
00011310_a,7
00011311_a,7
00011312_a,7
00011313_a,7
00011314_a,7
00011315_a,7
00011316_a,7
00011317_a,4
00011318_a,2
00011319_a,7
00011320_a,7
00011321_a,7
00011322_a,2
00011323_a,3
00011324_a,7
00011325_a,7
00011326_a,7
00011327_a,7
00011328_a,7
00011329_a,7
00011330_a,7
00011331_a,7
00011332_a,7
00011333_a,7
00011334_a,4
00011335_a,7
00011336_a,2
00011337_a,4
00011338_a,2
00011339_a,7
00011340_a,2
00011341_a,7
00011342_a,7
00011343_a,7
00011344_a,2
00011345_a,2
00011346_a,7
00011347_a,7
00011348_a,2
00011349_a,7
00011350_a,7
00011351_a,7
00011352_a,7
00011353_a,7
00011354_a,7
00011355_a,4
00011356_a,7
00011357_a,7
00011358_a,7
00011359_a,7
00011360_a,7
00011361_a,7
00011362_a,4
00011363_a,7
00011365_a,7
00011366_a,2
00011367_a,7
00011368_a,6
00011369_a,0
00011370_a,7
00011371_a,4
00011372_a,7
00011373_a,2
00011374_a,3
00011375_a,7
00011376_a,7
00011377_a,7
00011378_a,7
00011379_a,7
00011380_a,7
00011381_a,7
00011382_a,7
00011383_a,7
00011384_a,3
00011385_a,7
00011386_a,7
00011387_a,7
00011388_a,7
00011389_a,2
00011390_a,7
00011391_a,7
00011392_a,3
00011393_a,7
00011395_a,7
00011396_a,7
00011397_a,1
00011398_a,7
00011399_a,2
00011400_a,7
00011401_a,2
00011402_a,7
00011403_a,2
00011404_a,7
00011405_a,7
00011406_a,7
00011407_a,7
00011408_a,7
00011409_a,7
00011410_a,7
00011411_a,7
00011412_a,2
00011413_a,7
00011414_a,7
00011415_a,7
00011416_a,2
00011417_a,7
00011418_a,2
00011419_a,7
00011420_a,7
00011421_a,0
00011422_a,7
00011423_a,7
00011424_a,7
00011425_a,2
00011426_a,4
00011427_a,7
00011428_a,2
00011429_a,7
00011430_a,7
00011431_a,7
00011432_a,7
00011433_a,7
00011434_a,7
00011435_a,7
00011436_a,7
00011437_a,7
00011438_a,7
00011439_a,7
00011440_a,7
00011441_a,7
00011442_a,7
00011443_a,0
00011444_a,7
00011445_a,7
00011446_a,7
00011447_a,7
00011448_a,7
00011449_a,7
00011450_a,7
00011451_a,7
00011452_a,7
00011453_a,7
00011454_a,2
00011455_a,7
00011456_a,0
00011457_a,7
00011458_a,3
00011459_a,7
00011460_a,7
00011461_a,2
00011462_a,7
00011463_a,7
00011464_a,7
00011465_a,7
00011466_a,2
00011467_a,7
00011468_a,2
00011469_a,7
00011470_a,7
00011471_a,2
00011472_a,7
00011473_a,7
00011474_a,7
00011475_a,7
00011476_a,7
00011477_a,4
00011478_a,2
00011479_a,7
00011480_a,2
00011481_a,7
00011482_a,3
00011483_a,7
00011484_a,7
00011485_a,7
00011486_a,2
00011487_a,7
00011488_a,7
00011489_a,7
00011490_a,7
00011491_a,2
00011492_a,7
00011493_a,2
00011494_a,7
00011495_a,2
00011496_a,2
00011497_a,7
00011498_a,7
00011499_a,7
00011500_a,7
00011501_a,4
00011502_a,0
00011503_a,2
00011504_a,7
00011505_a,7
00011506_a,7
00011507_a,7
00011508_a,7
00011509_a,7
00011510_a,7
00011511_a,7
00011512_a,7
00011513_a,7
00011514_a,7
00011515_a,7
00011516_a,2
00011517_a,7
00011518_a,7
00011519_a,2
00011520_a,7
00011521_a,7
00011522_a,4
00011523_a,2
00011524_a,2
00011525_a,7
00011526_a,7
00011527_a,2
00011528_a,7
00011529_a,7
00011530_a,7
00011531_a,2
00011532_a,7
00011533_a,7
00011534_a,7
00011535_a,7
00011536_a,7
00011537_a,7
00011538_a,7
00011539_a,2
00011540_a,4
00011541_a,7
00011542_a,7
00011543_a,7
00011544_a,7
00011545_a,7
00011546_a,7
00011547_a,7
00011548_a,7
00011549_a,7
00011550_a,2
00011551_a,1
00011552_a,7
00011553_a,7
00011554_a,7
00011555_a,7
00011556_a,3
00011557_a,7
00011558_a,7
00011559_a,7
00011560_a,7
00011561_a,7
00011562_a,7
00011563_a,7
00011564_a,7
00011565_a,7
00011566_a,7
00011567_a,2
00011568_a,2
00011569_a,7
00011570_a,7
00011571_a,7
00011572_a,7
00011573_a,7
00011574_a,7
00011575_a,7
00011576_a,7
00011577_a,2
00011578_a,7
00011579_a,7
00011580_a,2
00011581_a,7
00011582_a,7
00011583_a,7
00011584_a,1
00011585_a,7
00011586_a,7
00011587_a,7
00011588_a,7
00011589_a,7
00011590_a,7
00011591_a,7
00011592_a,2
00011593_a,7
00011594_a,2
00011595_a,7
00011596_a,7
00011597_a,7
00011598_a,7
00011599_a,7
00011600_a,7
00011601_a,7
00011603_a,7
00011604_a,7
00011605_a,7
00011606_a,7
00011607_a,7
00011608_a,7
00011609_a,3
00011610_a,2
00011611_a,7
00011612_a,7
00011613_a,7
00011614_a,7
00011615_a,7
00011616_a,7
00011617_a,7
00011618_a,7
00011619_a,2
00011620_a,7
00011621_a,7
00011622_a,7
00011623_a,7
00011624_a,7
00011625_a,4
00011626_a,7
00011627_a,7
00011628_a,3
00011629_a,2
00011630_a,2
00011631_a,2
00011632_a,7
00011633_a,7
00011634_a,7
00011635_a,7
00011636_a,7
00011637_a,7
00011638_a,2
00011639_a,7
00011640_a,7
00011641_a,7
00011642_a,7
00011643_a,7
00011644_a,7
00011645_a,7
00011646_a,2
00011647_a,7
00011648_a,7
00011649_a,2
00011650_a,3
00011651_a,7
00011652_a,4
00011653_a,7
00011654_a,7
00011655_a,7
00011656_a,7
00011657_a,7
00011658_a,7
00011659_a,0
00011660_a,7
00011661_a,7
00011662_a,7
00011663_a,2
00011664_a,3
00011665_a,7
00011666_a,7
00011667_a,2
00011668_a,7
00011669_a,7
00011670_a,7
00011671_a,7
00011672_a,2
00011673_a,7
00011674_a,7
00011675_a,7
00011676_a,7
00011677_a,7
00011678_a,7
00011679_a,7
00011680_a,2
00011681_a,7
00011682_a,4
00011683_a,3
00011684_a,7
00011685_a,7
00011686_a,7
00011687_a,7
00011688_a,7
00011689_a,7
00011690_a,4
00011691_a,7
00011692_a,7
00011693_a,7
00011694_a,7
00011695_a,2
00011696_a,0
00011697_a,7
00011698_a,7
00011699_a,7
00011700_a,4
00011701_a,7
00011702_a,2
00011703_a,7
00011704_a,7
00011705_a,7
00011706_a,7
00011707_a,7
00011708_a,3
00011709_a,7
00011710_a,7
00011711_a,4
00011712_a,2
00011713_a,7
00011714_a,7
00011715_a,7
00011716_a,7
00011717_a,7
00011718_a,2
00011719_a,2
00011720_a,7
00011721_a,2
00011722_a,2
00011723_a,0
00011724_a,7
00011725_a,7
00011726_a,4
00011727_a,7
00011728_a,7
00011729_a,2
00011730_a,7
00011731_a,7
00011732_a,2
00011733_a,7
00011734_a,7
00011735_a,7
00011736_a,6
00011737_a,2
00011738_a,7
00011739_a,7
00011740_a,4
00011741_a,7
00011742_a,2
00011743_a,4
00011744_a,2
00011745_a,7
00011746_a,7
00011747_a,7
00011748_a,2
00011749_a,7
00011750_a,7
00011751_a,0
00011752_a,7
00011753_a,7
00011754_a,7
00011755_a,7
00011756_a,7
00011757_a,7
00011758_a,7
00011759_a,7
00011760_a,7
00011761_a,7
00011762_a,7
00011763_a,2
00011764_a,7
00011765_a,2
00011766_a,7
00011767_a,7
00011768_a,7
00011769_a,7
00011770_a,7
00011771_a,7
00011772_a,7
00011773_a,7
00011774_a,7
00011775_a,2
00011776_a,2
00011777_a,2
00011778_a,7
00011779_a,7
00011780_a,7
00011781_a,7
00011782_a,7
00011783_a,7
00011784_a,7
00011785_a,7
00011786_a,7
00011787_a,7
00011788_a,7
00011789_a,7
00011790_a,7
00011791_a,2
00011792_a,7
00011793_a,7
00011794_a,7
00011795_a,7
00011796_a,7
00011797_a,7
00011798_a,2
00011799_a,7
00011800_a,7
00011801_a,7
00011802_a,7
00011803_a,7
00011804_a,7
00011805_a,7
00011806_a,7
00011807_a,7
00011808_a,2
00011809_a,7
00011810_a,7
00011811_a,7
00011812_a,7
00011813_a,7
00011814_a,7
00011815_a,2
00011816_a,7
00011817_a,7
00011818_a,7
00011819_a,7
00011820_a,7
00011821_a,7
00011822_a,7
00011823_a,3
00011824_a,7
00011825_a,7
00011826_a,7
00011827_a,7
00011828_a,2
00011829_a,7
00011830_a,7
00011831_a,2
00011832_a,7
00011833_a,4
00011834_a,7
00011835_a,2
00011836_a,7
00011837_a,7
00011839_a,2
00011840_a,7
00011841_a,7
00011842_a,7
00011843_a,7
00011844_a,7
00011845_a,7
00011846_a,2
00011847_a,7
00011848_a,7
00011849_a,7
00011850_a,7
00011851_a,7
00011852_a,7
00011853_a,7
00011854_a,7
00011855_a,2
00011856_a,2
00011857_a,2
00011858_a,7
00011859_a,7
00011860_a,7
00011861_a,4
00011862_a,7
00011863_a,7
00011864_a,7
00011865_a,7
00011867_a,7
00011868_a,2
00011869_a,7
00011870_a,7
00011871_a,2
00011872_a,0
00011873_a,7
00011874_a,1
00011875_a,7
00011876_a,2
00011877_a,3
00011878_a,7
00011879_a,7
00011880_a,7
00011881_a,7
00011882_a,7
00011883_a,7
00011884_a,7
00011885_a,7
00011886_a,7
00011887_a,2
00011888_a,7
00011889_a,2
00011890_a,2
00011891_a,7
00011892_a,7
00011893_a,7
00011894_a,7
00011895_a,2
00011896_a,2
00011897_a,7
00011898_a,7
00011900_a,7
00011901_a,2
00011902_a,7
00011903_a,7
00011904_a,7
00011905_a,2
00011906_a,7
00011907_a,0
00011908_a,7
00011909_a,7
00011910_a,7
00011911_a,7
00011912_a,7
00011913_a,7
00011914_a,7
00011915_a,7
00011916_a,7
00011917_a,7
00011918_a,2
00011919_a,7
00011920_a,7
00011921_a,7
00011922_a,7
00011923_a,7
00011924_a,7
00011925_a,7
00011926_a,0
00011927_a,2
00011928_a,7
00011929_a,4
00011930_a,7
00011931_a,7
00011932_a,7
00011933_a,7
00011934_a,7
00011935_a,7
00011936_a,7
00011937_a,2
00011938_a,7
00011939_a,7
00011940_a,7
00011941_a,7
00011942_a,2
00011943_a,4
00011944_a,2
00011945_a,7
00011946_a,7
00011947_a,2
00011948_a,7
00011949_a,7
00011950_a,2
00011951_a,7
00011952_a,7
00011953_a,7
00011954_a,7
00011955_a,7
00011956_a,2
00011957_a,2
00011958_a,7
00011959_a,3
00011960_a,7
00011961_a,7
00011962_a,7
00011963_a,2
00011964_a,7
00011965_a,7
00011966_a,2
00011967_a,7
00011968_a,2
00011969_a,7
00011970_a,7
00011971_a,7
00011972_a,7
00011973_a,7
00011974_a,7
00011975_a,7
00011976_a,7
00011977_a,4
00011978_a,7
00011979_a,7
00011980_a,7
00011981_a,7
00011982_a,7
00011983_a,7
00011984_a,2
00011985_a,4
00011986_a,7
00011987_a,2
00011988_a,7
00011989_a,7
00011990_a,7
00011991_a,7
00011992_a,2
00011993_a,2
00011994_a,0
00011995_a,7
00011996_a,7
00011997_a,7
00011998_a,3
00011999_a,7
00012000_a,7
00012001_a,7
00012002_a,7
00012003_a,7
00012004_a,7
00012005_a,2
00012006_a,4
00012007_a,7
00012008_a,7
00012009_a,7
00012010_a,7
00012011_a,2
00012012_a,7
00012013_a,7
00012014_a,7
00012015_a,2
00012016_a,2
00012017_a,7
00012018_a,7
00012019_a,7
00012020_a,7
00012021_a,2
00012022_a,7
00012023_a,7
00012025_a,7
00012026_a,7
00012027_a,2
00012028_a,7
00012029_a,7
00012030_a,7
00012031_a,4
00012032_a,7
00012033_a,2
00012034_a,0
00012035_a,7
00012036_a,7
00012037_a,7
00012038_a,7
00012039_a,7
00012040_a,7
00012041_a,7
00012042_a,7
00012043_a,4
00012044_a,7
00012045_a,7
00012046_a,7
00012047_a,7
00012048_a,2
00012049_a,7
00012050_a,2
00012051_a,7
00012052_a,7
00012053_a,7
00012054_a,7
00012055_a,2
00012056_a,7
00012057_a,7
00012058_a,7
00012059_a,7
00012060_a,4
00012061_a,7
00012062_a,7
00012063_a,7
00012064_a,7
00012065_a,4
00012066_a,7
00012067_a,7
00012068_a,7
00012069_a,7
00012070_a,7
00012071_a,2
00012072_a,7
00012073_a,2
00012074_a,7
00012075_a,2
00012076_a,7
00012077_a,7
00012078_a,7
00012079_a,7
00012080_a,7
00012081_a,7
00012082_a,6
00012083_a,7
00012084_a,7
00012085_a,7
00012086_a,7
00012087_a,7
00012088_a,7
00012089_a,2
00012090_a,3
00012091_a,7
00012092_a,7
00012093_a,7
00012094_a,7
00012095_a,7
00012096_a,7
00012097_a,2
00012098_a,7
00012099_a,2
00012100_a,7
00012101_a,7
00012102_a,7
00012103_a,7
00012104_a,7
00012105_a,7
00012106_a,7
00012107_a,7
00012108_a,7
00012109_a,3
00012110_a,7
00012111_a,7
00012112_a,7
00012113_a,2
00012114_a,7
00012116_a,2
00012117_a,7
00012118_a,7
00012119_a,2
00012120_a,0
00012121_a,7
00012122_a,7
00012123_a,7
00012124_a,7
00012125_a,7
00012126_a,7
00012127_a,7
00012128_a,7
00012129_a,7
00012130_a,7
00012131_a,7
00012132_a,7
00012133_a,7
00012134_a,7
00012135_a,7
00012136_a,2
00012137_a,7
00012138_a,7
00012139_a,4
00012140_a,4
00012141_a,7
00012142_a,2
00012143_a,7
00012144_a,7
00012145_a,7
00012146_a,2
00012147_a,7
00012148_a,7
00012149_a,7
00012150_a,2
00012151_a,7
00012152_a,0
00012154_a,7
00012155_a,2
00012156_a,7
00012157_a,2
00012158_a,7
00012159_a,4
00012160_a,7
00012161_a,4
00012162_a,7
00012163_a,7
00012164_a,7
00012165_a,4
00012166_a,7
00012167_a,7
00012168_a,2
00012169_a,7
00012171_a,4
00012172_a,7
00012173_a,2
00012174_a,7
00012175_a,7
00012176_a,7
00012177_a,2
00012178_a,2
00012179_a,7
00012180_a,7
00012181_a,7
00012183_a,7
00012184_a,7
00012185_a,7
00012186_a,4
00012187_a,2
00012188_a,7
00012189_a,7
00012190_a,7
00012191_a,4
00012192_a,7
00012193_a,2
00012194_a,7
00012195_a,7
00012196_a,2
00012197_a,7
00012198_a,7
00012199_a,2
00012200_a,7
00012201_a,7
00012202_a,2
00012203_a,2
00012204_a,4
00012205_a,4
00012206_a,7
00012207_a,7
00012208_a,7
00012209_a,2
00012210_a,7
00012211_a,7
00012212_a,7
00012213_a,4
00012214_a,3
00012215_a,7
00012217_a,7
00012218_a,7
00012219_a,7
00012220_a,7
00012221_a,7
00012222_a,7
00012223_a,2
00012224_a,2
00012225_a,7
00012226_a,7
00012227_a,7
00012228_a,7
00012229_a,7
00012230_a,2
00012231_a,7
00012232_a,7
00012233_a,7
00012234_a,2
00012235_a,2
00012236_a,7
00012237_a,7
00012238_a,7
00012239_a,0
00012240_a,7
00012241_a,7
00012242_a,4
00012243_a,7
00012244_a,2
00012245_a,2
00012246_a,7
00012247_a,7
00012248_a,2
00012249_a,7
00012250_a,7
00012251_a,2
00012252_a,7
00012253_a,7
00012254_a,7
00012255_a,7
00012256_a,2
00012257_a,7
00012258_a,7
00012259_a,7
00012260_a,4
00012261_a,7
00012262_a,7
00012263_a,7
00012264_a,7
00012265_a,7
00012266_a,7
00012267_a,7
00012268_a,7
00012269_a,7
00012270_a,4
00012271_a,7
00012272_a,7
00012273_a,7
00012276_a,2
00012277_a,7
00012278_a,2
00012279_a,7
00012280_a,7
00012281_a,7
00012282_a,7
00012283_a,7
00012284_a,7
00012285_a,7
00012286_a,7
00012287_a,7
00012288_a,7
00012290_a,7
00012291_a,7
00012292_a,7
00012293_a,7
00012294_a,7
00012295_a,7
00012296_a,2
00012297_a,7
00012298_a,7
00012299_a,7
00012300_a,7
00012301_a,7
00012302_a,7
00012303_a,7
00012304_a,7
00012305_a,7
00012306_a,2
00012307_a,2
00012308_a,2
00012309_a,7
00012310_a,4
00012311_a,2
00012312_a,7
00012313_a,7
00012314_a,7
00012316_a,2
00012317_a,2
00012318_a,7
00012319_a,7
00012320_a,7
00012321_a,7
00012322_a,7
00012323_a,7
00012324_a,7
00012325_a,7
00012326_a,7
00012327_a,4
00012328_a,7
00012329_a,7
00012330_a,7
00012331_a,7
00012332_a,2
00012333_a,7
00012334_a,0
00012335_a,7
00012336_a,7
00012337_a,7
00012338_a,7
00012339_a,7
00012340_a,7
00012341_a,7
00012342_a,7
00012343_a,7
00012344_a,2
00012345_a,3
00012346_a,7
00012347_a,7
00012348_a,7
00012349_a,7
00012350_a,2
00012351_a,7
00012352_a,7
00012353_a,4
00012354_a,7
00012355_a,7
00012356_a,2
00012357_a,2
00012358_a,7
00012359_a,2
00012360_a,7
00012361_a,2
00012362_a,7
00012363_a,3
00012364_a,6
00012365_a,7
00012366_a,7
00012367_a,7
00012368_a,7
00012369_a,7
00012370_a,7
00012371_a,7
00012372_a,2
00012373_a,7
00012374_a,7
00012375_a,7
00012376_a,7
00012377_a,7
00012378_a,7
